ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
10.1,2025-05-11 16:47:06,True,9.62,27.8,153.7,db88a422-ad54-4b13-a69f-cabaca0e4441,SN-47F2B3CE
6.5,2025-05-11 16:51:40,True,9.62,27.9,171.1,9322ebc4-01f5-494d-8119-a12e1c3c86f5,SN-47F2B3CE
6.1,2025-05-11 16:52:54,True,9.62,27.9,171.1,8834a10b-d6c4-400f-adc3-f90b16fd8e0c,SN-47F2B3CE
6.4,2025-05-11 16:50:07,True,9.61,27.8,167.6,94dda5b0-3098-4498-8eaf-53b7c5e12cd8,SN-47F2B3CE
9.4,2025-05-11 16:46:00,True,9.62,27.8,134.2,2814233e-18cd-4e50-ad87-fd9453460169,SN-47F2B3CE
6.4,2025-05-11 16:49:30,True,9.62,27.8,165.9,7cb296c5-5f1b-4362-b67a-8fb3b830f9c0,SN-47F2B3CE
6.8,2025-05-11 16:55:17,True,9.62,27.9,172.8,fc74075a-7040-4ec2-938f-ea2e4b5e4950,SN-47F2B3CE
6.7,2025-05-11 16:56:21,True,9.62,27.9,174.5,7e2c8ed8-8f50-48d5-b385-9690dec31a7b,SN-47F2B3CE
9.6,2025-05-11 16:48:40,True,9.62,27.8,165.9,ad43437c-046c-4a31-8fec-edb33e8c621c,SN-47F2B3CE
6.8,2025-05-11 16:54:32,True,9.62,27.9,172.8,d4404079-8082-4a12-a810-861bc800e4d2,SN-47F2B3CE
6.6,2025-05-11 16:53:55,True,9.62,27.9,172.8,5a99d785-dba6-40b5-9125-7cb60c51e6ce,SN-47F2B3CE
6.9,2025-05-11 16:57:03,True,9.62,27.9,174.5,8664f037-cc2c-401e-aaeb-6878ca34d84d,SN-47F2B3CE
10.3,2025-05-11 16:47:04,True,9.62,27.8,146.6,124a3eee-eaeb-4d51-8c85-a6e0ba19ca32,SN-47F2B3CE
6.9,2025-05-11 16:51:09,True,9.62,27.9,171.1,9df41c0d-3ac1-4bae-9108-47f816ad6a77,SN-47F2B3CE
