ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
6.7,2025-05-09 23:21:42,True,9.73,30.1,256.3,c59124dc-c036-4080-ab7f-c34c7f4981cb,SN-47F2B3CE
6.7,2025-05-09 23:21:22,True,9.73,30.1,256.3,f5f1c836-ee5c-4bbc-8b5a-552ca6cc32d0,SN-47F2B3CE
6.7,2025-05-09 23:24:12,True,9.73,30.1,256.3,74cf0383-aab7-4e3e-b487-0b5fb885081d,SN-47F2B3CE
6.7,2025-05-09 23:21:34,True,9.73,30.1,256.3,0e4010ef-4678-4171-b78b-d4470ec7f537,SN-47F2B3CE
6.6,2025-05-09 23:23:53,True,9.73,30.1,256.3,810f94b0-03f3-483a-ac6b-0785eb4c0f13,SN-47F2B3CE
6.5,2025-05-09 23:28:56,True,9.73,30.1,258.0,be74c591-f763-46e6-8d2d-74f705b7a9a3,SN-47F2B3CE
6.8,2025-05-09 23:25:35,True,9.73,30.1,256.3,3e458ab8-5fab-466f-96e9-d40004869005,SN-47F2B3CE
6.7,2025-05-09 23:21:50,True,9.73,30.1,258.0,b99bfbb9-3e33-4bec-8df3-b5bc7ceb74f6,SN-47F2B3CE
6.7,2025-05-09 23:21:24,True,9.74,30.2,256.3,e23f7ac3-aee1-462c-a54f-de2f28b45f7b,SN-47F2B3CE
6.7,2025-05-09 23:24:32,True,9.73,30.1,256.3,a8911eeb-c929-4f28-a9cd-0a0406166c5f,SN-47F2B3CE
6.7,2025-05-09 23:24:54,True,9.73,30.1,256.3,70a057b2-6904-4b02-8a2c-68daea068be0,SN-47F2B3CE
6.7,2025-05-09 23:24:22,True,9.73,30.1,256.3,8c61a7c1-a3c3-4239-b5be-3dc9425004ce,SN-47F2B3CE
6.7,2025-05-09 23:22:20,True,9.73,30.1,258.0,36c53fff-e313-42ed-a20a-a6096ed08719,SN-47F2B3CE
6.7,2025-05-09 23:21:38,True,9.73,30.1,256.3,f4dfa30c-1cd6-4ffc-af8f-c4b5307f26aa,SN-47F2B3CE
6.7,2025-05-09 23:21:18,True,9.73,30.1,258.0,8944776d-f5f9-4025-99ad-f7da888048af,SN-47F2B3CE
6.6,2025-05-09 23:26:14,True,9.73,30.1,256.3,6a40787c-9a7a-4649-a70e-c9844fb97b92,SN-47F2B3CE
6.4,2025-05-09 23:28:36,True,9.73,30.1,258.0,2fd52814-0ec6-424a-9d12-821d5e9bf995,SN-47F2B3CE
6.8,2025-05-09 23:25:29,True,9.73,30.1,258.0,489572e4-4bc5-4072-8e55-398ef3b2c24a,SN-47F2B3CE
6.7,2025-05-09 23:22:10,True,9.73,30.1,258.0,035b999d-7339-4ff4-9b76-7ceaedf521d1,SN-47F2B3CE
6.6,2025-05-09 23:26:18,True,9.73,30.1,256.3,f15bf732-da52-4760-88bb-5a3b767dbbe0,SN-47F2B3CE
6.7,2025-05-09 23:22:36,True,9.73,30.1,258.0,2a526bfb-e9b4-4325-b7fd-88b7da2afdf4,SN-47F2B3CE
6.6,2025-05-09 23:26:20,True,9.73,30.1,256.3,5463aa1b-05ac-4b52-8d31-fb3ecdbf5bd9,SN-47F2B3CE
6.6,2025-05-09 23:26:06,True,9.73,30.1,256.3,e86f0246-56e9-4e1d-a17e-e40431f64cb3,SN-47F2B3CE
6.7,2025-05-09 23:24:50,True,9.73,30.1,256.3,4df7d6ec-b1e0-4dd6-9c3b-2e6d51e6b7bd,SN-47F2B3CE
6.6,2025-05-09 23:26:24,True,9.73,30.1,256.3,522e87a5-d816-4096-928d-71cc0d6f9379,SN-47F2B3CE
6.7,2025-05-09 23:22:54,True,9.73,30.1,256.3,269b507d-cc6a-4d4d-a367-c977ffa2ee25,SN-47F2B3CE
6.7,2025-05-09 23:23:55,True,9.73,30.1,256.3,9f2d21e6-b2c5-4b8a-b8b8-4f4c21b2ed8f,SN-47F2B3CE
6.6,2025-05-09 23:26:16,True,9.73,30.1,256.3,278041a3-a856-4960-9567-d2a38e11fc12,SN-47F2B3CE
6.8,2025-05-09 23:25:31,True,9.73,30.1,258.0,5e4b2799-3ce9-4b61-aa05-31804175c76d,SN-47F2B3CE
6.7,2025-05-09 23:20:58,True,9.73,30.1,258.0,d5458ecb-afee-4cf0-9ccf-f7661318b75c,SN-47F2B3CE
