ph_value,timestamp,status,do_value,temp_value,salinity_value,id,serialNumber
6.6,2025-05-11 16:05:41,True,9.6,28.9,440.0,2930d688-8a23-4997-857b-0db9a86f2969,SN-47F2B3CE
12.7,2025-05-11 16:21:08,True,9.6,28.9,428.2,dcd0f668-83fe-4776-900d-2a082705469f,SN-47F2B3CE
12.8,2025-05-11 16:26:00,True,9.6,28.9,420.4,ebdd4308-78e1-43bf-a052-93835946d95c,SN-47F2B3CE
12.4,2025-05-11 16:28:11,True,9.61,29.0,420.4,e474509e-704d-4e81-b3ce-77b38ac762b8,SN-47F2B3CE
12.6,2025-05-11 16:23:54,True,9.6,28.9,422.3,8d04b35e-e15f-433c-88ec-ae6f73275a53,SN-47F2B3CE
11.1,2025-05-11 16:18:26,True,9.59,28.9,448.0,d387cfaf-027c-42e0-9b89-46b5c0d2021f,SN-47F2B3CE
12.5,2025-05-11 16:27:50,True,9.61,29.0,420.4,f8bb82c1-f076-4b5b-b9f5-7b117e095482,SN-47F2B3CE
12.8,2025-05-11 16:24:05,True,9.6,28.9,422.3,023d6a74-859c-4087-89f9-601ab5cab98a,SN-47F2B3CE
12.6,2025-05-11 16:26:10,True,9.61,29.0,420.4,d148e415-f33e-4627-a64e-cb944773c65c,SN-47F2B3CE
12.7,2025-05-11 16:25:02,True,9.6,28.9,422.3,4baa098a-7971-4381-9ca6-acc3bdae7057,SN-47F2B3CE
13.0,2025-05-11 16:19:56,True,9.6,28.9,426.2,206fa1c2-4022-4480-b6f1-3e888391ed1c,SN-47F2B3CE
12.7,2025-05-11 16:21:30,True,9.6,29.0,428.2,6aebca4d-9165-4f8d-828c-fff6b73c607a,SN-47F2B3CE
12.8,2025-05-11 16:24:28,True,9.6,28.9,422.3,1b65a730-aee0-4411-a226-3558abfbb603,SN-47F2B3CE
12.5,2025-05-11 16:26:50,True,9.6,28.9,420.4,7df91268-60a5-4248-aa8e-347d28f63a30,SN-47F2B3CE
12.6,2025-05-11 16:25:00,True,9.6,28.9,422.3,8fa935ca-0193-4dbb-a590-f8c7ff24a5bd,SN-47F2B3CE
13.5,2025-05-11 16:19:48,True,9.6,28.9,440.0,0b0aa992-63eb-49cc-9a46-dee4c0ffd333,SN-47F2B3CE
9.9,2025-05-11 16:17:16,True,9.59,28.9,458.1,6147b8d1-7eba-4d11-8de2-bed964e3382d,SN-47F2B3CE
11.3,2025-05-11 16:18:40,True,9.59,28.9,446.0,c6297397-b502-4158-a799-1261188e9a64,SN-47F2B3CE
12.8,2025-05-11 16:23:30,True,9.6,28.9,424.3,239244b5-528b-4418-8641-d5832344cb2b,SN-47F2B3CE
2.5,2025-05-11 16:04:41,True,9.68,29.1,167.6,12a08eb8-7d6b-4205-8e23-c378b2ed526b,SN-47F2B3CE
5.8,2025-05-11 16:02:38,True,9.68,29.0,169.4,d5027ffd-5c8d-4500-b45d-58f29656921c,SN-47F2B3CE
5.8,2025-05-11 16:03:02,True,9.68,29.0,169.4,b6d8d574-958d-4e24-b163-b9775d4e60d4,SN-47F2B3CE
11.5,2025-05-11 16:19:02,True,9.59,28.9,444.0,4e55c018-7fef-4059-b5dd-253aefdd23f6,SN-47F2B3CE
6.1,2025-05-11 16:04:29,True,9.68,29.1,167.6,5c0f21bf-1503-48c7-9f30-d397a85fbfba,SN-47F2B3CE
6.0,2025-05-11 16:03:08,True,9.68,29.0,169.4,cab18178-232f-40a2-8ff0-d07646fc69b3,SN-47F2B3CE
12.7,2025-05-11 16:24:54,True,9.6,28.9,422.3,f61c5257-5e96-4f11-9c52-07fa1a73a81d,SN-47F2B3CE
12.8,2025-05-11 16:23:18,True,9.6,28.9,424.3,becaf1cd-52be-4e88-84ab-b57bb6da5d2b,SN-47F2B3CE
6.7,2025-05-11 16:05:17,True,9.61,28.9,395.6,06d82920-1a0d-4077-ab82-cac545940b81,SN-47F2B3CE
5.2,2025-05-11 16:04:45,True,9.68,29.0,167.6,c18d62a7-8558-4c63-b852-08ba9e60253f,SN-47F2B3CE
12.4,2025-05-11 16:28:16,True,9.61,29.0,420.4,6eb61870-0859-489c-992b-f3bacbb07fc0,SN-47F2B3CE
12.9,2025-05-11 16:23:48,True,9.6,28.9,422.3,2be6fd47-229c-4692-9e21-7ac287c4a911,SN-47F2B3CE
11.6,2025-05-11 16:19:10,True,9.6,29.0,444.0,a4c96a5e-b917-49a2-9230-fd9301df8a8f,SN-47F2B3CE
12.8,2025-05-11 16:20:06,True,9.6,29.0,426.2,9baa8362-7b35-4fdb-81e1-941e1a56b70e,SN-47F2B3CE
12.6,2025-05-11 16:22:18,True,9.6,29.0,426.2,b51ff387-e5ee-41a2-89ed-8d74e3160e43,SN-47F2B3CE
12.6,2025-05-11 16:23:26,True,9.6,28.9,424.3,4e60c796-320d-4158-bb50-cba2fb853b35,SN-47F2B3CE
12.7,2025-05-11 16:23:08,True,9.6,29.0,424.3,ec95c504-7383-4a52-9af8-25f21ac24a80,SN-47F2B3CE
12.8,2025-05-11 16:24:26,True,9.6,28.9,422.3,d1aebca5-69d4-446f-bfd6-e4f0700880e5,SN-47F2B3CE
12.6,2025-05-11 16:22:14,True,9.6,29.0,426.2,342f9c3a-9957-4514-ab1a-9c608828281e,SN-47F2B3CE
6.1,2025-05-11 16:04:13,True,9.68,29.0,167.6,9c001d94-4d84-47f3-963f-dff14b1603de,SN-47F2B3CE
12.8,2025-05-11 16:21:10,True,9.6,29.0,428.2,b304edab-7c27-4e79-9c35-a547f8fd980a,SN-47F2B3CE
12.7,2025-05-11 16:26:24,True,9.6,28.9,420.4,5f1d4468-7b08-4f1e-94c8-af702520150e,SN-47F2B3CE
12.7,2025-05-11 16:21:01,True,9.6,29.0,428.2,5aa2bb2e-f2ab-4307-9f3b-1dc684ce58d2,SN-47F2B3CE
12.8,2025-05-11 16:22:10,True,9.6,28.9,426.2,09f273e0-4213-4d3c-b9bf-bec3e1ea2144,SN-47F2B3CE
8.7,2025-05-11 16:16:13,True,9.59,28.9,468.3,f79d9ef6-c8f5-4cd8-8990-994edf872a80,SN-47F2B3CE
12.6,2025-05-11 16:21:12,True,9.6,28.9,428.2,d6b12443-4f3a-406b-9744-ae8dc6a61a5f,SN-47F2B3CE
9.2,2025-05-11 16:16:39,True,9.59,28.9,464.2,40ec8b4f-21c3-4129-b0af-bb9a9c460079,SN-47F2B3CE
12.7,2025-05-11 16:20:50,True,9.6,29.0,428.2,1342bebd-67a4-4a1d-98eb-46005b720de7,SN-47F2B3CE
9.6,2025-05-11 16:17:02,True,9.59,28.9,460.1,0131aed9-1672-4ed3-a207-d85d540a85a6,SN-47F2B3CE
12.7,2025-05-11 16:23:04,True,9.6,28.9,424.3,4402083b-8bc2-4a2f-b83f-5a2a78d9361c,SN-47F2B3CE
8.8,2025-05-11 16:16:19,True,9.59,28.9,468.3,7f3271bc-eb64-4737-a779-8f9622089885,SN-47F2B3CE
12.8,2025-05-11 16:22:22,True,9.6,28.9,426.2,8505a66b-d5c1-43bc-a690-fae5aad09d9a,SN-47F2B3CE
10.5,2025-05-11 16:17:54,True,9.59,28.9,452.0,b138f501-755e-4b4c-932b-6822d4110679,SN-47F2B3CE
5.8,2025-05-11 16:02:54,True,9.68,29.0,169.4,e37c2dfb-4173-4ef2-b651-402789e9f1d6,SN-47F2B3CE
11.6,2025-05-11 16:18:56,True,9.59,28.9,444.0,45928f59-237f-43a7-b69a-387dc26f6285,SN-47F2B3CE
12.5,2025-05-11 16:25:42,True,9.6,29.0,422.3,4171b211-5cbd-40d0-b35d-de00d0849f0e,SN-47F2B3CE
12.5,2025-05-11 16:26:12,True,9.6,28.9,420.4,2be68250-1c50-415b-a957-624c59b6b9fe,SN-47F2B3CE
12.8,2025-05-11 16:26:52,True,9.6,28.9,420.4,93d9e32f-9a76-4550-8422-ee556efadc03,SN-47F2B3CE
12.7,2025-05-11 16:24:32,True,9.6,29.0,422.3,3a555f30-6e92-4f78-89f7-127e5dcdb489,SN-47F2B3CE
12.6,2025-05-11 16:25:58,True,9.6,28.9,420.4,417dbb0d-16b0-40ed-b3c1-a0528b242769,SN-47F2B3CE
12.8,2025-05-11 16:22:34,True,9.6,29.0,424.3,05e0334a-4389-4f4c-8b91-036d33c4ff3d,SN-47F2B3CE
12.9,2025-05-11 16:26:14,True,9.61,29.0,420.4,75ca9948-8c7c-4d4e-9903-d05f21cf40a7,SN-47F2B3CE
12.7,2025-05-11 16:20:58,True,9.6,29.0,428.2,30fe0af9-f70c-4189-bf96-0e8efab2bc99,SN-47F2B3CE
12.5,2025-05-11 16:25:22,True,9.6,28.9,422.3,352aeaac-d528-4d95-951e-9d063966dfaa,SN-47F2B3CE
10.8,2025-05-11 16:18:00,True,9.59,28.9,450.0,fe88128a-38de-4c0c-9996-256513c3abfe,SN-47F2B3CE
12.7,2025-05-11 16:20:20,True,9.6,29.0,428.2,7928f5b3-5562-41f2-92d1-6dda22c3f248,SN-47F2B3CE
6.6,2025-05-11 16:05:49,True,9.59,28.9,448.0,4821775e-a1e1-461a-9c39-6e9571a1f0ad,SN-47F2B3CE
6.1,2025-05-11 16:04:19,True,9.68,29.0,167.6,2965afa9-5908-4a03-a699-ac7906bd6e31,SN-47F2B3CE
12.6,2025-05-11 16:22:24,True,9.6,28.9,426.2,a20a80c3-a90d-4b67-b756-b428f3b51a87,SN-47F2B3CE
12.6,2025-05-11 16:26:18,True,9.6,28.9,420.4,6e64e823-d43b-432a-bfe4-897d9d7331af,SN-47F2B3CE
12.5,2025-05-11 16:27:38,True,9.61,29.0,420.4,4021a77e-bf2d-4459-95a9-9ebf9aa82099,SN-47F2B3CE
12.9,2025-05-11 16:26:54,True,9.61,29.0,420.4,9c33795d-28a3-4255-941d-047af3e52a6c,SN-47F2B3CE
7.0,2025-05-11 16:06:14,True,9.59,28.9,472.5,24715b1f-4424-41cd-8a7f-0d29b14d144e,SN-47F2B3CE
12.7,2025-05-11 16:27:40,True,9.61,29.0,420.4,52e5cb87-454d-45c2-b43a-382ad91ca190,SN-47F2B3CE
12.8,2025-05-11 16:28:18,True,9.61,29.0,420.4,ca39c142-369b-431f-9797-b558d7462e51,SN-47F2B3CE
